6/20/2019|158
6/28/2019|370
7/17/2019|514
7/29/2019|570
8/13/2019|639
8/29/2019|834
9/13/2019|908
9/30/2019|974
10/16/2019|1296
10/30/2019|1532
11/15/2019|1825
12/7/2019|2227
12/17/2019|2297
12/31/2019|5726
1/25/2020|12336
2/29/2020|20211
3/31/2020|22216
4/30/2020|22571
