6/15/2021|210
7/31/2021|789
8/31/2021|1287
9/30/2021|1595
10/31/2021|2093
11/30/2021|2601
12/31/2021|2734
1/31/2022|2905
2/28/2022|3433
3/31/2022|4315
7/31/2022|4623
8/31/2022|4880
9/30/2022|5010
10/31/2022|5050
11/30/2022|5353
12/31/2022|5620
1/31/2023|5710
2/28/2023|5880
3/31/2023|5924
4/30/2023|6423
