5/1/2020|55
5/20/2020|524
6/15/2020|14469
7/15/2020|15178
8/31/2020|24456
9/30/2020|32850
10/31/2020|52867
12/31/2020|54958
1/31/2021|84645
2/28/2021|102942
3/31/2021|116814
4/30/2021|132322
6/30/2021|153508
7/31/2021|159586
8/31/2021|171542
9/30/2021|174469
10/31/2021|218924
11/30/2021|230518
12/31/2021|248055
1/31/2022|248055
2/28/2022|287580
3/31/2022|301281
4/30/2022|312991
5/31/2022|315907
