9/30/2021|60
10/30/2021|622
11/30/2021|1297
12/31/2021|1669
1/31/2022|2447
2/28/2022|2674
3/31/2022|2750
4/30/2022|2840
5/31/2022|4273
6/30/2022|4631
7/31/2022|4914
8/31/2022|5386
9/30/2022|5479
10/31/2022|5708
11/30/2022|5811
12/31/2022|7311
1/31/2023|7400
2/28/2023|7560
3/31/2023|7662
4/30/2023|8762
